listingId,item_name,restaurant,food_category,item_description
169,Buffalo Chicken Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Buffalo Chicken Deep Dish Pizza w/ Grilled Chicken; Spicy Buffalo BBQ Sauce; Celery; Red Onions; Drizzle of Ranch & Hot & Spicy Buffalo Sauce; Large; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
170,Vegetarian Deep Dish Pizza; Mini,BJ's Restaurant & Brewhouse,Pizza,Vegetarian Deep Dish Pizza w/ Mushrooms; Green Bell Peppers; Black Olives; Onions & Seasoned Tomatoes; Mini; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
171,Vegetarian Deep Dish Pizza; Small,BJ's Restaurant & Brewhouse,Pizza,Vegetarian Deep Dish Pizza w/ Mushrooms; Green Bell Peppers; Black Olives; Onions & Seasoned Tomatoes; Small; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
172,Vegetarian Deep Dish Pizza; Medium,BJ's Restaurant & Brewhouse,Pizza,Vegetarian Deep Dish Pizza w/ Mushrooms; Green Bell Peppers; Black Olives; Onions & Seasoned Tomatoes; Medium; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
173,Vegetarian Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Vegetarian Deep Dish Pizza w/ Mushrooms; Green Bell Peppers; Black Olives; Onions & Seasoned Tomatoes; Large; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
174,Great White Deep Dish Pizza; Mini,BJ's Restaurant & Brewhouse,Pizza,Great White Deep Dish Pizza w/ Grilled Chicken; Alfredo Sauce; Mushrooms; Roasted Garlic; Parmesan Cheese & Seasoned Tomatoes; Mini; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
175,Great White Deep Dish Pizza; Small,BJ's Restaurant & Brewhouse,Pizza,Great White Deep Dish Pizza w/ Grilled Chicken; Alfredo Sauce; Mushrooms; Roasted Garlic; Parmesan Cheese & Seasoned Tomatoes; Small; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
176,Great White Deep Dish Pizza; Medium,BJ's Restaurant & Brewhouse,Pizza,Great White Deep Dish Pizza w/ Grilled Chicken; Alfredo Sauce; Mushrooms; Roasted Garlic; Parmesan Cheese & Seasoned Tomatoes; Medium; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
177,Great White Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Great White Deep Dish Pizza w/ Grilled Chicken; Alfredo Sauce; Mushrooms; Roasted Garlic; Parmesan Cheese & Seasoned Tomatoes; Large; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
178,Sweet Pig Deep Dish Pizza; Mini,BJ's Restaurant & Brewhouse,Pizza,Sweet Pig Deep Dish Pizza w/ Smoked Ham; Sweet Pineapple & Seasoned Tomatoes; Mini; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
179,Sweet Pig Deep Dish Pizza; Small,BJ's Restaurant & Brewhouse,Pizza,Sweet Pig Deep Dish Pizza w/ Smoked Ham; Sweet Pineapple & Seasoned Tomatoes; Small; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
180,Sweet Pig Deep Dish Pizza; Medium,BJ's Restaurant & Brewhouse,Pizza,Sweet Pig Deep Dish Pizza w/ Smoked Ham; Sweet Pineapple & Seasoned Tomatoes; Medium; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
181,Sweet Pig Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Sweet Pig Deep Dish Pizza w/ Smoked Ham; Sweet Pineapple & Seasoned Tomatoes; Large; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
182,Barbeque Chicken Deep Dish Pizza; Mini,BJ's Restaurant & Brewhouse,Pizza,Barbeque Chicken Deep Dish Pizza w/ Grilled Chicken; Hickory Smoked BBQ Sauce; Red Onions; Seasoned Tomatoes & Cilantro; Mini; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
183,Barbeque Chicken Deep Dish Pizza; Small,BJ's Restaurant & Brewhouse,Pizza,Barbeque Chicken Deep Dish Pizza w/ Grilled Chicken; Hickory Smoked BBQ Sauce; Red Onions; Seasoned Tomatoes & Cilantro; Small; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
184,Barbeque Chicken Deep Dish Pizza; Medium,BJ's Restaurant & Brewhouse,Pizza,Barbeque Chicken Deep Dish Pizza w/ Grilled Chicken; Hickory Smoked BBQ Sauce; Red Onions; Seasoned Tomatoes & Cilantro; Medium; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
185,Barbeque Chicken Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Barbeque Chicken Deep Dish Pizza w/ Grilled Chicken; Hickory Smoked BBQ Sauce; Red Onions; Seasoned Tomatoes & Cilantro; Large; BJs Signature Deep Dish Pizzas; Signature Deep Dish; Pizza; Available In: Half & Half Deep Dish Pizza
186,Gluten Free Thin Crust Cheese Pizza,BJ's Restaurant & Brewhouse,Pizza,Gluten Free Thin Crust Cheese Pizza; Zesty Pizza Sauce; BJs Signature 5 Cheese Blend; Gluten Free Thin Crust Cheese Pizzas
187,Pepperoni Pizza; Kids,BJ's Restaurant & Brewhouse,Pizza,Pepperoni Pizza; Kids; Kids Menu
188,Hickory Brisket & Bacon Burger,BJ's Restaurant & Brewhouse,Burgers,Hickory Brisket & Bacon Burger w/ French Fries; Sweet & Tangy Barbeque Sauce; Smoked Brisket; Applewood Smoked Bacon; Jack Cheese; Cheddar Cheese; Red Onions & Mayonnaise; Handcrafted Burgers
189,Bacon Guacamole Deluxe Burger,BJ's Restaurant & Brewhouse,Burgers,Bacon Guacamole Deluxe Burger w/ Fries; Housemade Guacamole; Applewood Smoked Bacon; Pepper Jack Cheese; Chipotle Mayonnaise; Red Onions; Tomatoes & Jalapenos; Premium Parker House Bun; Handcrafted Burgers; also called: Bacon Guacamole Deluxe Burger Special
190,Garlic Chicken Pesto Tavern Crust Pizza,BJ's Restaurant & Brewhouse,Pizza,Garlic Chicken Pesto Tavern Crust Pizza w/ Grilled Chicken; Basil Pesto; Fire Roasted Red Bell Peppers; Seasoned Artichoke Hearts; Seasoned Tomatoes; BJs Signature 5 Cheese Blend; Parmesan & Goat Cheese Crumbles; BJs Tavern Crust Pizzas; Tavern Crust; Pizza
191,Old Country Tomato Basil Tavern Crust Pizza,BJ's Restaurant & Brewhouse,Pizza,Old Country Tomato Basil Tavern Crust Pizza w/ Seasoned Tomatoes; Basil; Mozzarella; BJs Signature 5 Cheese Blend & Parmesan Cheese; BJs Tavern Crust Pizzas; Tavern Crust; Pizza
192,The Italian Market Tavern Crust Pizza,BJ's Restaurant & Brewhouse,Pizza,The Italian Market Tavern Cut Pizza w/ Housemade Meatballs; Diced Pepperoni; Smoked Ham; Pepperoncini; BJs Signature 5 Cheese Blend & Italian Herbs; BJs Tavern Crust Pizzas; Tavern Crust; Pizza
193,The Spicy Pig Tavern Cut Pizza,BJ's Restaurant & Brewhouse,Pizza,The Spicy Pig Tavern Crust Pizza w/ Smoked Ham; Applewood Smoked Bacon; Pineapple; Jalapenos & BJs Signature 5 Cheese Blend; BJs Tavern Crust Pizzas; Tavern Crust; Pizza
194,Fire Roasted Barbacoa Chicken,BJ's Restaurant & Brewhouse,Entrees,Fire Roasted Barbacoa Chicken w/ Barbacoa Spiced Chicken; Brown Rice; Black Beans; Feta Cheese; Cilantro; Greek Yogurt Crema & Fire Roasted Salsa; Enlightened Entrees; Enlightened Lighter Fare; Chicken; Entrees; Enlightened Favorites
195,Deep Dish Ziti,BJ's Restaurant & Brewhouse,Entrees,Deep Dish Ziti w/ Penne; Housemade Meatballs; Italian Sausage; Diced Pepperoni; San Marzano Marinara; Alfredo; Italian Herbs; BJs Signature Five Cheese Blend; Parmesan Cheese; Fresh Basil & Garlic Knot; Pasta Favorites
196,Cheese & Tomato Deep Dish Pizza; Large,BJ's Restaurant & Brewhouse,Pizza,Cheese & Tomato Deep Dish Pizza; Large; BJs Signature Deep Dish Pizzas; Available In: Half & Half Deep Dish Pizza
197,Cheese & Tomato Deep Dish Pizza; Medium,BJ's Restaurant & Brewhouse,Pizza,Cheese & Tomato Deep Dish Pizza; Medium; BJs Signature Deep Dish Pizzas; Available In: Half & Half Deep Dish Pizza
198,Cheese & Tomato Deep Dish Pizza; Mini,BJ's Restaurant & Brewhouse,Pizza,Cheese & Tomato Deep Dish Pizza; Mini; BJs Signature Deep Dish Pizzas; Available In: Half & Half Deep Dish Pizza
199,Cheese & Tomato Deep Dish Pizza; Small,BJ's Restaurant & Brewhouse,Pizza,Cheese & Tomato Deep Dish Pizza; Small; BJs Signature Deep Dish Pizzas; Available In: Half & Half Deep Dish Pizza
200,Spicy Peanut Chicken w/ Soba Noodles,BJ's Restaurant & Brewhouse,Entrees,Spicy Peanut Chicken w/ Soba Noodles; Chicken Breast; Buckwheat Soba Noodles; Broccoli; Carrots; Spicy Peanut Sauce; Almonds; Sesame Seeds; Lime & Cilantro; BJs Enlightened Entrees; Specialty Entrees; Enlightened Favorites; Enlightened Lighter Fare; Chicken; Entrees
201,Caprese Piadina w/ Fries,BJ's Restaurant & Brewhouse,Entrees,Caprese Piadina w/ French Fries; Mozzarella; Diced Tomatoes; Basil; Italian Herbs; Pizza Sauce; Crispy Parmesan Wrap; Marinara for Dipping & BJs Signature 5 Cheese Blend; Lunch Specials
202,Meat Lovers Piadina w/ Fries,BJ's Restaurant & Brewhouse,Entrees,Meat Lovers Piadina w/ French Fries & Pepperoni; Italian Sausage; Housemade Meatballs; Basil; Zesty Pizza Sauce; Crispy Parmesan Wrap; Marinara for Dipping & BJs Signature 5 Cheese Blend; Lunch Specials
203,California Club ½ Flatbread,BJ's Restaurant & Brewhouse,Pizza,Half California Club Flatbread Pizza; Lunch Specials; Choice in: Half Sandwich & Soup or Salad
204,Margherita Fresca ½ Flatbread,BJ's Restaurant & Brewhouse,Pizza,Half Margherita Fresca Flatbread Pizza; Lunch Specials; Choice in: Half Flatbread & Soup or Salad
205,Pepperoni Extreme ½ Flatbread,BJ's Restaurant & Brewhouse,Pizza,Pepperoni Extreme Half Flatbread; Lunch Specials; Choice in: Half Flatbread & Soup or Salad
206,Sliders w/ Fries,BJ's Restaurant & Brewhouse,Burgers,Sliders w/ Fries; 4 Beef Patties; Grilled Onions; Lettuce; Pickles & Ketchup on Miniature Buns; Shareable Appetizers; Appetizers; Shareables
207,Barbacoa Cauliflower Pita Tacos,BJ's Restaurant & Brewhouse,Entrees,Barbacoa Cauliflower Pita Tacos w/ Roasted Red Peppers; Corn; Jack & Cheddar Cheese; Onions; Tomatoes; Greek Yogurt Crema; Cilantro; Chargrilled Pita & Seasonal Bistro Grains; Burgers & Tacos; Enlightened Sandwiches; Enlightened Favorites
208,Kale & Roasted Brussels Sprouts Salad w/ Blackened Salmon,BJ's Restaurant & Brewhouse,Entrees,Kale & Roasted Brussels Sprouts Salad w/ Blackened Salmon; BJs Enlightened Entrees
209,Kale & Roasted Brussels Sprouts Salad w/ Flame Broiled Salmon,BJ's Restaurant & Brewhouse,Entrees,Kale & Roasted Brussels Sprouts Salad w/ Flame Broiled Salmon; BJs Enlightened Entrees
210,Kale & Roasted Brussels Sprouts Salad w/ Grilled Chicken,BJ's Restaurant & Brewhouse,Entrees,Kale & Roasted Brussels Sprouts Salad w/ Grilled Chicken; BJs Enlightened Entrees
211,Prime Rib Dinner,BJ's Restaurant & Brewhouse,Entrees,Prime Rib Dinner; Ribs & Steaks
212,Double Bone In Pork Chop,BJ's Restaurant & Brewhouse,Entrees,Double Bone In Pork Chop; Specialty Entrees
213,Grilled Chicken Potato,BJ's Restaurant & Brewhouse,Entrees,Grilled Chicken Potato; Lunch Specials; Available In: Stuffed Baked Potato & Soup or Salad
214,Cheese Pizza; Kids,BJ's Restaurant & Brewhouse,Entrees,Kids Cheese Pizza; Kids Menu Items
215,Enlightened Pacific Poke Soba Noodles,BJ's Restaurant & Brewhouse,Entrees,Pacific Poke Soba Noodles w/ ahi tuna; Buckwheat Soba Noodles; poke sauce; carrots; pickled vegetables; soy ginger sauce; wasabi guacamole; crispy wonton strips; green onions & seasame seeds; Enlightened Entrees
216,Mushroom Swiss Burger,BJ's Restaurant & Brewhouse,Burgers,Mushroom Swiss Burger; Loaded Burgers
217,Mandarian Orange-Glazed Pork Chop,BJ's Restaurant & Brewhouse,Entrees,Mandarian Orange-Glazed Pork Chop; Steaks and Slow Roasted Menu
218,Slow Roasted Tri-Tip,BJ's Restaurant & Brewhouse,Entrees,Slow Roasted Tri-Tip; Steaks and Slow Roasted Menu
219,Tri-Tip Combo w/ Grilled Chicken,BJ's Restaurant & Brewhouse,Entrees,Tri-Tip Combo w/ Grilled Chicken; 6oz Slow-Roasted Sirloin Tri-Tip; Seasoned Grilled Chicken; Choice of 2 Signature Sides; Steaks and Slow Roasted Menu
220,Tri-Tip Combo w/ Baby Back Ribs,BJ's Restaurant & Brewhouse,Entrees,Tri-Tip Combo w/ Baby Back Ribs; 6oz Slow-Roasted Sirloin Tri-Tip; 1/2 Rack of Baby Back Ribs; Choice of 2 Signature Sides; Steaks and Slow Roasted Menu
222,Tri-Tip Combo w/ Shrimp,BJ's Restaurant & Brewhouse,Entrees,Tri-Tip Combo w/ Shrimp; Steaks and Slow Roasted Menu
223,Italiano Vegetable Penne,BJ's Restaurant & Brewhouse,Entrees,Italiano Vegetable Penne w/ Penne Pasta; Sauteed Bell Peppers; Onions; Garlic; Seasoned Tomatoes; Marinara; Parmesan Cheese; Fresh Basil; Pasta Favorites
224,Italiano Vegetable Penne w/ Blackened Chicken,BJ's Restaurant & Brewhouse,Entrees,Italiano Vegetable Penne w/ Blackened Chicken; Pasta Favorites
225,Italiano Vegetable Penne w/ Cajun Shrimp,BJ's Restaurant & Brewhouse,Entrees,Italiano Vegetable Penne w/ Cajun Shrimp; Pasta Favorites
226,Italiano Vegetable Penne w/ Grilled Chicken,BJ's Restaurant & Brewhouse,Entrees,Italiano Vegetable Penne w/ Grilled Chicken; Pasta Favorites
227,Bacon and Cheese Potato,BJ's Restaurant & Brewhouse,Entrees,Bacon and Cheese Potato; Lunch Specials; Available In: Stuffed Baked Potato & Soup or Salad
228,Lunch Jumbo Spaghetti & Meatballs w/ Zucchini Noodles,BJ's Restaurant & Brewhouse,Entrees,Lunch Jumbo Spaghetti & Meatballs w/ Zucchini Noodles; Lunch Specials
229,Kids Boneless Wings w/ Root Beer Glaze,BJ's Restaurant & Brewhouse,Entrees,Kids Boneless Wings w/ Root Beer Glaze; All White Meat Wings; Ranch Dressing; Kids' Side; Drink; Kids Menu Items
230,Kids Boneless Wings w/ BJs Peppered BBQ Sauce,BJ's Restaurant & Brewhouse,Entrees,Kids Boneless Wings w/ BJs Peppered BBQ Sauce; Kids Menu Items
231,Kids Broiled Shrimp,BJ's Restaurant & Brewhouse,Entrees,Kids Broiled Shrimp; Tartar Sauce; Lemon; Kids' Side; Drink; Kids Menu Items
232,Cauliflower & Quinoa Power Bowl w/ Chicken ,BJ's Restaurant & Brewhouse,Entrees,Cauliflower & Quinoa Power Bowl w/ Chicken; Roasted Barbacoa Cauliflower; Peruvian Quinoa & Brown Rice; Black Beans; Corn; Fire-Roasted Red Pepper Succotash; Cucumbers; Pickled Red Onions; Pico De Gallo; Feta Cheese; Housemade Guacamole; Greek Yogurt Crema; Cilantro; Blackened Chicken ; Enlightened Entrees; Enlightened Favorites
233,Cauliflower & Quinoa Power Bowl w/ Shrimp,BJ's Restaurant & Brewhouse,Entrees,Cauliflower & Quinoa Power Bowl w/ Shrimp; Roasted Barbacoa Cauliflower; Peruvian Quinoa & Brown Rice; Black Beans; Corn & Fire Roasted Red Pepper Succotash; Cucumbers; Pickled Red Onions; Pico de Gallo; Feta Cheese; Housemade Guacamole; Greek Yogurt Cream; Cilantro; Cajun Shrimp; Enlightened Entrees; Enlightened Favorites
234,Cauliflower & Quinoa Power Bowl,BJ's Restaurant & Brewhouse,Entrees,Cauliflower & Quinoa Power Bowl; Roasted Barbacoa Cauliflower; Peruvian Quinoa & Brown Rice; Black Beans; Corn; Fire-Roasted Red Pepper Succotash; Cucumbers; Pickled Red Onions; Pico De Gallo; Feta Cheese; Housemade Guacamole; Greek Yogurt Crema; Cilantro; Enlightened Entrees; Enlightened Favorites
235,Cauliflower & Quinoa Power Bowl w/ Salmon*,BJ's Restaurant & Brewhouse,Entrees,Cauliflower & Quinoa Power Bowl w/ Salmon*; Roasted Barbacoa Cauliflower; Peruvian Quinoa & Brown Rice; Black Beans; Corn; Fire-Roasted Red Pepper Succotash; Cucumbers; Pickled Red Onions; Pico De Gallo; Feta Cheese; Housemade Guacamole; Greek Yogurt Crema; Cilantro; Blackened Salmon; Enlightened Entrees; Enlightened Favorites
236,BJ's Classic Rib-Eye,BJ's Restaurant & Brewhouse,Entrees,BJ's Classic Rib-Eye; 14oz Marbled Rib-Eye; Choice of 2 Signature Sides; Entrees
237,BBQ Tri-Tip Sliders,BJ's Restaurant & Brewhouse,Burgers,BBQ Tri-Tip Sliders; Sirloin; BJ's Peppered BBQ Sauce; BBQ Ranch; Mini Buns; Dill Pickles; Shareable Appetizers
